Hourly load ,,,
MW ,,,
ENTSO-E ,,,
country,date,hour,Value
Italy,25/04/2024,3,21157
Italy,25/04/2024,4,20981
Italy,25/04/2024,5,21095
Italy,25/04/2024,6,21041
Italy,25/04/2024,7,22504
Italy,25/04/2024,8,24532
Italy,25/04/2024,9,25520
Italy,25/04/2024,10,25332
Italy,25/04/2024,11,25754
Italy,25/04/2024,12,25079
Italy,25/04/2024,13,23923
Italy,25/04/2024,14,23317
Italy,25/04/2024,15,24311
Italy,25/04/2024,16,24686
Italy,25/04/2024,17,24909
Italy,25/04/2024,18,25768
Italy,25/04/2024,19,27371
Italy,25/04/2024,20,28849
Italy,25/04/2024,21,27831
Italy,25/04/2024,22,25855
Italy,25/04/2024,23,23388
Italy,25/05/2024,0,25905
Italy,25/05/2024,1,24544
Italy,25/05/2024,2,23625
Italy,25/05/2024,3,23262
Italy,25/05/2024,4,22888
Italy,25/05/2024,5,22980
Italy,25/05/2024,6,23589
Italy,25/05/2024,7,25723
Italy,25/05/2024,8,27808
Italy,25/05/2024,9,29113
Italy,25/05/2024,10,29238
Italy,25/05/2024,11,28703
Italy,25/05/2024,12,27976
Italy,25/05/2024,13,27396
Italy,25/05/2024,14,26600
Italy,25/05/2024,15,25577
Italy,25/05/2024,16,25097
Italy,25/05/2024,17,25425
Italy,25/05/2024,18,26855
Italy,25/05/2024,19,28236
Italy,25/05/2024,20,28546
Italy,25/05/2024,21,28033
Italy,25/05/2024,22,26215
Italy,25/05/2024,23,24266
Italy,25/06/2024,0,28669
Italy,25/06/2024,1,27077
Italy,25/06/2024,2,26432
Italy,25/06/2024,3,25863
Italy,25/06/2024,4,25987
Italy,25/06/2024,5,26471
Italy,25/06/2024,6,30129
Italy,25/06/2024,7,34672
Italy,25/06/2024,8,38606
Italy,25/06/2024,9,39909
Italy,25/06/2024,10,40372
Italy,25/06/2024,11,40835
Italy,25/06/2024,12,39893
Italy,25/06/2024,13,39994
Italy,25/06/2024,14,40431
Italy,25/06/2024,15,40056
Italy,25/06/2024,16,38823
Italy,25/06/2024,17,37676
Italy,25/06/2024,18,37437
Italy,25/06/2024,19,37577
Italy,25/06/2024,20,37018
Italy,25/06/2024,21,35928
Italy,25/06/2024,22,33364
Italy,25/06/2024,23,31138
Italy,25/07/2024,0,34670
Italy,25/07/2024,1,32707
Italy,25/07/2024,2,31345
Italy,25/07/2024,3,30715
Italy,25/07/2024,4,30553
Italy,25/07/2024,5,31254
Italy,25/07/2024,6,34454
Italy,25/07/2024,7,38722
Italy,25/07/2024,8,42975
Italy,25/07/2024,9,45064
Italy,25/07/2024,10,45375
Italy,25/07/2024,11,45542
Italy,25/07/2024,12,44870
Italy,25/07/2024,13,45411
Italy,25/07/2024,14,46214
Italy,25/07/2024,15,46408
Italy,25/07/2024,16,46453
Italy,25/07/2024,17,45624
Italy,25/07/2024,18,44946
Italy,25/07/2024,19,44429
Italy,25/07/2024,20,43699
Italy,25/07/2024,21,42745
Italy,25/07/2024,22,40025
Italy,25/07/2024,23,37025
Italy,25/08/2024,0,28409
Italy,25/08/2024,1,26815
Italy,25/08/2024,2,25707
Italy,25/08/2024,3,24990
Italy,25/08/2024,4,24535
Italy,25/08/2024,5,24622
Italy,25/08/2024,6,24596
Italy,25/08/2024,7,24731
Italy,25/08/2024,8,26149
Italy,25/08/2024,9,27352
Italy,25/08/2024,10,28290
Italy,25/08/2024,11,28727
Italy,25/08/2024,12,29618
Italy,25/08/2024,13,29555
Italy,25/08/2024,14,29499
Italy,25/08/2024,15,29741
Italy,25/08/2024,16,30477
Italy,25/08/2024,17,31711
Italy,25/08/2024,18,33498
Italy,25/08/2024,19,34917
Italy,25/08/2024,20,36075
Italy,25/08/2024,21,34746
Italy,25/08/2024,22,32903
Italy,25/08/2024,23,30406
Italy,25/09/2024,0,25721
Italy,25/09/2024,1,24283
Italy,25/09/2024,2,23664
Italy,25/09/2024,3,23407
Italy,25/09/2024,4,23575
Italy,25/09/2024,5,25268
Italy,25/09/2024,6,29927
Italy,25/09/2024,7,34517
Italy,25/09/2024,8,37553
Italy,25/09/2024,9,38222
Italy,25/09/2024,10,37736
Italy,25/09/2024,11,37194
Italy,25/09/2024,12,35278
Italy,25/09/2024,13,35121
Italy,25/09/2024,14,35816
Italy,25/09/2024,15,36057
Italy,25/09/2024,16,35957
Italy,25/09/2024,17,35703
Italy,25/09/2024,18,36362
Italy,25/09/2024,19,38588
Italy,25/09/2024,20,37002
Italy,25/09/2024,21,33946
Italy,25/09/2024,22,30783
Italy,25/09/2024,23,28005
Italy,26/01/2024,0,27884
Italy,26/01/2024,1,26263
Italy,26/01/2024,2,25344
Italy,26/01/2024,3,25145
Italy,26/01/2024,4,25607
Italy,26/01/2024,5,27588
Italy,26/01/2024,6,33228
Italy,26/01/2024,7,39710
Italy,26/01/2024,8,43432
Italy,26/01/2024,9,43408
Italy,26/01/2024,10,41810
Italy,26/01/2024,11,40942
Italy,26/01/2024,12,38626
Italy,26/01/2024,13,38734
Italy,26/01/2024,14,39899
Italy,26/01/2024,15,40941
Italy,26/01/2024,16,41584
Italy,26/01/2024,17,42782
Italy,26/01/2024,18,43043
Italy,26/01/2024,19,42390
Italy,26/01/2024,20,39832
Italy,26/01/2024,21,36749
Italy,26/01/2024,22,33219
Italy,26/01/2024,23,30003
Italy,26/10/2024,0,25264
Italy,26/10/2024,1,23824
Italy,26/10/2024,2,22780
Italy,26/10/2024,3,22429
Italy,26/10/2024,4,22344
Italy,26/10/2024,5,22916
Italy,26/10/2024,6,25040
Italy,26/10/2024,7,27755
Italy,26/10/2024,8,29623
Italy,26/10/2024,9,30851
Italy,26/10/2024,10,30742
Italy,26/10/2024,11,30355
Italy,26/10/2024,12,29471
Italy,26/10/2024,13,28405
Italy,26/10/2024,14,27471
Italy,26/10/2024,15,27246
Italy,26/10/2024,16,27532
Italy,26/10/2024,17,29080
Italy,26/10/2024,18,31659
Italy,26/10/2024,19,32724
Italy,26/10/2024,20,30860
Italy,26/10/2024,21,28357
Italy,26/10/2024,22,26287
Italy,26/10/2024,23,24274
Italy,26/11/2024,0,26302
Italy,26/11/2024,1,24781
Italy,26/11/2024,2,23895
Italy,26/11/2024,3,23660
Italy,26/11/2024,4,24063
Italy,26/11/2024,5,26209
Italy,26/11/2024,6,32271
Italy,26/11/2024,7,38492
Italy,26/11/2024,8,42766
Italy,26/11/2024,9,43776
Italy,26/11/2024,10,43272
Italy,26/11/2024,11,43187
Italy,26/11/2024,12,41004
Italy,26/11/2024,13,40909
Italy,26/11/2024,14,41695
Italy,26/11/2024,15,42408
Italy,26/11/2024,16,43514
Italy,26/11/2024,17,44134
Italy,26/11/2024,18,43024
Italy,26/11/2024,19,42339
Italy,26/11/2024,20,39737
Italy,26/11/2024,21,36676
Italy,26/11/2024,22,32732
Italy,26/11/2024,23,29526
Italy,26/12/2024,0,20899
Italy,26/12/2024,1,19337
Italy,26/12/2024,2,18486
Italy,26/12/2024,3,18107
Italy,26/12/2024,4,18099
Italy,26/12/2024,5,18841
Italy,26/12/2024,6,20410
Italy,26/12/2024,7,21888
Italy,26/12/2024,8,23350
Italy,26/12/2024,9,24733
Italy,26/12/2024,10,25013
Italy,26/12/2024,11,25424
Italy,26/12/2024,12,25186
Italy,26/12/2024,13,23707
Italy,26/12/2024,14,22832
Italy,26/12/2024,15,23666
Italy,26/12/2024,16,25519
Italy,26/12/2024,17,28435
Italy,26/12/2024,18,29345
Italy,26/12/2024,19,29970
Italy,26/12/2024,20,29279
Italy,26/12/2024,21,27818
Italy,26/12/2024,22,25690
Italy,26/12/2024,23,23375
Italy,26/02/2024,0,22470
Italy,26/02/2024,1,21360
Italy,26/02/2024,2,20709
Italy,26/02/2024,3,20580
Italy,26/02/2024,4,21288
Italy,26/02/2024,5,24030
Italy,26/02/2024,6,30071
Italy,26/02/2024,7,35659
Italy,26/02/2024,8,39967
Italy,26/02/2024,9,41480
Italy,26/02/2024,10,41504
Italy,26/02/2024,11,41158
Italy,26/02/2024,12,39498
Italy,26/02/2024,13,39715
Italy,26/02/2024,14,40242
Italy,26/02/2024,15,40414
Italy,26/02/2024,16,40669
Italy,26/02/2024,17,40472
Italy,26/02/2024,18,41553
Italy,26/02/2024,19,41267
Italy,26/02/2024,20,38946
Italy,26/02/2024,21,35752
Italy,26/02/2024,22,32196
Italy,26/02/2024,23,29068
Italy,26/03/2024,0,25382
Italy,26/03/2024,1,24007
Italy,26/03/2024,2,23182
Italy,26/03/2024,3,23042
Italy,26/03/2024,4,23397
Italy,26/03/2024,5,25187
Italy,26/03/2024,6,29554
Italy,26/03/2024,7,34922
Italy,26/03/2024,8,39213
Italy,26/03/2024,9,40576
Italy,26/03/2024,10,40753
Italy,26/03/2024,11,41472
Italy,26/03/2024,12,39715
Italy,26/03/2024,13,39260
Italy,26/03/2024,14,39764
Italy,26/03/2024,15,40011
Italy,26/03/2024,16,39459
Italy,26/03/2024,17,38485
Italy,26/03/2024,18,39315
Italy,26/03/2024,19,40131
Italy,26/03/2024,20,38004
Italy,26/03/2024,21,35004
Italy,26/03/2024,22,31303
Italy,26/03/2024,23,28480
Italy,26/04/2024,0,20998
Italy,26/04/2024,1,19798
Italy,26/04/2024,2,19081
Italy,26/04/2024,3,18683
Italy,26/04/2024,4,18969
Italy,26/04/2024,5,20359
Italy,26/04/2024,6,22891
Italy,26/04/2024,7,25693
Italy,26/04/2024,8,29042
Italy,26/04/2024,9,30400
Italy,26/04/2024,10,30093
Italy,26/04/2024,11,28937
Italy,26/04/2024,12,28627
Italy,26/04/2024,13,28579
Italy,26/04/2024,14,28817
Italy,26/04/2024,15,28634
Italy,26/04/2024,16,28577
Italy,26/04/2024,17,29435
Italy,26/04/2024,18,30773
Italy,26/04/2024,19,31612
Italy,26/04/2024,20,32076
Italy,26/04/2024,21,30316
Italy,26/04/2024,22,27815
Italy,26/04/2024,23,24709
Italy,26/05/2024,0,22490
Italy,26/05/2024,1,20988
Italy,26/05/2024,2,20175
Italy,26/05/2024,3,19656
Italy,26/05/2024,4,19755
Italy,26/05/2024,5,19506
Italy,26/05/2024,6,19727
Italy,26/05/2024,7,21000
Italy,26/05/2024,8,22294
Italy,26/05/2024,9,23161
Italy,26/05/2024,10,23266
Italy,26/05/2024,11,23126
Italy,26/05/2024,12,23157
Italy,26/05/2024,13,22240
Italy,26/05/2024,14,21500
Italy,26/05/2024,15,21253
Italy,26/05/2024,16,21461
Italy,26/05/2024,17,22576
Italy,26/05/2024,18,24264
Italy,26/05/2024,19,25918
Italy,26/05/2024,20,26832
Italy,26/05/2024,21,27196
Italy,26/05/2024,22,25683
Italy,26/05/2024,23,23628
Italy,26/06/2024,0,28592
Italy,26/06/2024,1,27038
Italy,26/06/2024,2,26073
Italy,26/06/2024,3,25689
Italy,26/06/2024,4,25881
Italy,26/06/2024,5,26685
Italy,26/06/2024,6,30206
Italy,26/06/2024,7,34481
Italy,26/06/2024,8,38446
Italy,26/06/2024,9,39762
Italy,26/06/2024,10,39997
Italy,26/06/2024,11,40178
Italy,26/06/2024,12,38742
Italy,26/06/2024,13,38819
Italy,26/06/2024,14,39410
Italy,26/06/2024,15,39402
Italy,26/06/2024,16,39084
Italy,26/06/2024,17,38161
Italy,26/06/2024,18,37542
Italy,26/06/2024,19,38030
Italy,26/06/2024,20,37202
Italy,26/06/2024,21,36374
Italy,26/06/2024,22,33876
Italy,26/06/2024,23,31457
Italy,26/07/2024,0,34412
Italy,26/07/2024,1,32521
Italy,26/07/2024,2,31082
Italy,26/07/2024,3,30400
Italy,26/07/2024,4,30081
Italy,26/07/2024,5,31053
Italy,26/07/2024,6,34109
Italy,26/07/2024,7,38481
Italy,26/07/2024,8,42698
Italy,26/07/2024,9,44748
Italy,26/07/2024,10,45264
Italy,26/07/2024,11,45329
Italy,26/07/2024,12,44190
Italy,26/07/2024,13,44454
Italy,26/07/2024,14,45226
Italy,26/07/2024,15,45337
Italy,26/07/2024,16,45369
Italy,26/07/2024,17,44953
Italy,26/07/2024,18,44704
Italy,26/07/2024,19,44288
Italy,26/07/2024,20,43068
Italy,26/07/2024,21,41855
Italy,26/07/2024,22,39125
Italy,26/07/2024,23,36454
Italy,26/08/2024,0,28123
Italy,26/08/2024,1,26478
Italy,26/08/2024,2,25636
Italy,26/08/2024,3,24773
Italy,26/08/2024,4,24904
Italy,26/08/2024,5,26240
Italy,26/08/2024,6,29672
Italy,26/08/2024,7,33523
Italy,26/08/2024,8,37613
Italy,26/08/2024,9,39722
Italy,26/08/2024,10,40491
Italy,26/08/2024,11,41479
Italy,26/08/2024,12,41624
Italy,26/08/2024,13,42135
Italy,26/08/2024,14,42452
Italy,26/08/2024,15,42485
Italy,26/08/2024,16,42480
Italy,26/08/2024,17,41975
Italy,26/08/2024,18,41456
Italy,26/08/2024,19,41860
Italy,26/08/2024,20,42166
Italy,26/08/2024,21,39730
Italy,26/08/2024,22,36677
Italy,26/08/2024,23,33915
Italy,26/09/2024,0,25887
Italy,26/09/2024,1,24678
Italy,26/09/2024,2,23926
Italy,26/09/2024,3,23526
Italy,26/09/2024,4,23780
Italy,26/09/2024,5,25381
Italy,26/09/2024,6,29949
Italy,26/09/2024,7,34394
Italy,26/09/2024,8,37708
Italy,26/09/2024,9,38609
Italy,26/09/2024,10,38507
Italy,26/09/2024,11,38390
Italy,26/09/2024,12,36799
Italy,26/09/2024,13,36671
Italy,26/09/2024,14,37323
Italy,26/09/2024,15,37215
Italy,26/09/2024,16,37050
Italy,26/09/2024,17,36761
Italy,26/09/2024,18,37055
Italy,26/09/2024,19,38846
Italy,26/09/2024,20,37188
Italy,26/09/2024,21,34319
Italy,26/09/2024,22,31098
Italy,26/09/2024,23,28443
Italy,27/01/2024,0,27260
Italy,27/01/2024,1,25684
Italy,27/01/2024,2,24545
Italy,27/01/2024,3,24127
Italy,27/01/2024,4,24243
Italy,27/01/2024,5,24971
Italy,27/01/2024,6,27683
Italy,27/01/2024,7,30910
Italy,27/01/2024,8,33306
Italy,27/01/2024,9,33755
Italy,27/01/2024,10,32134
Italy,27/01/2024,11,30397
Italy,27/01/2024,12,28764
Italy,27/01/2024,13,28244
Italy,27/01/2024,14,28465
Italy,27/01/2024,15,28976
Italy,27/01/2024,16,30438
Italy,27/01/2024,17,33522
Italy,27/01/2024,18,35709
Italy,27/01/2024,19,35988
Italy,27/01/2024,20,33937
Italy,27/01/2024,21,31331
Italy,27/01/2024,22,28894
Italy,27/01/2024,23,26833
Italy,27/10/2024,0,22391
Italy,27/10/2024,1,21063
Italy,27/10/2024,2,19947.5
Italy,27/10/2024,3,19515
Italy,27/10/2024,4,19562
Italy,27/10/2024,5,19920
Italy,27/10/2024,6,20950
Italy,27/10/2024,7,22085
Italy,27/10/2024,8,23657
Italy,27/10/2024,9,24886
Italy,27/10/2024,10,25148
Italy,27/10/2024,11,25440
Italy,27/10/2024,12,25664
Italy,27/10/2024,13,24563
Italy,27/10/2024,14,24260
Italy,27/10/2024,15,24497
Italy,27/10/2024,16,25687
Italy,27/10/2024,17,28458
Italy,27/10/2024,18,29920
Italy,27/10/2024,19,29985
Italy,27/10/2024,20,28829
Italy,27/10/2024,21,26926
Italy,27/10/2024,22,24895
Italy,27/10/2024,23,22708
Italy,27/11/2024,0,26803
Italy,27/11/2024,1,25303
Italy,27/11/2024,2,24468
Italy,27/11/2024,3,24104
Italy,27/11/2024,4,24564
Italy,27/11/2024,5,26721
Italy,27/11/2024,6,32708
Italy,27/11/2024,7,38859
Italy,27/11/2024,8,42646
Italy,27/11/2024,9,43579
Italy,27/11/2024,10,42983
Italy,27/11/2024,11,42669
Italy,27/11/2024,12,40415
Italy,27/11/2024,13,40096
Italy,27/11/2024,14,40880
Italy,27/11/2024,15,41772
Italy,27/11/2024,16,42753
Italy,27/11/2024,17,43750
Italy,27/11/2024,18,43050
Italy,27/11/2024,19,42469
Italy,27/11/2024,20,40232
Italy,27/11/2024,21,36912
Italy,27/11/2024,22,33046
Italy,27/11/2024,23,29498
Italy,27/12/2024,0,21008
Italy,27/12/2024,1,19452
Italy,27/12/2024,2,18641
Italy,27/12/2024,3,18306
Italy,27/12/2024,4,18704
Italy,27/12/2024,5,20142
Italy,27/12/2024,6,23304
Italy,27/12/2024,7,26874
Italy,27/12/2024,8,29730
Italy,27/12/2024,9,31036
Italy,27/12/2024,10,30538
Italy,27/12/2024,11,30064
Italy,27/12/2024,12,29514
Italy,27/12/2024,13,28566
Italy,27/12/2024,14,28661
Italy,27/12/2024,15,29504
Italy,27/12/2024,16,31620
Italy,27/12/2024,17,34144
Italy,27/12/2024,18,34697
Italy,27/12/2024,19,34505
Italy,27/12/2024,20,32518
Italy,27/12/2024,21,29949
Italy,27/12/2024,22,27012
Italy,27/12/2024,23,24328
Italy,27/02/2024,0,26643
Italy,27/02/2024,1,24951
Italy,27/02/2024,2,24251
Italy,27/02/2024,3,24003
Italy,27/02/2024,4,24261
Italy,27/02/2024,5,26312
Italy,27/02/2024,6,31589
Italy,27/02/2024,7,37548
Italy,27/02/2024,8,41957
Italy,27/02/2024,9,43350
Italy,27/02/2024,10,42885
Italy,27/02/2024,11,42424
Italy,27/02/2024,12,40303
Italy,27/02/2024,13,40669
Italy,27/02/2024,14,41335
Italy,27/02/2024,15,41663
Italy,27/02/2024,16,41456
Italy,27/02/2024,17,41025
Italy,27/02/2024,18,42075
Italy,27/02/2024,19,41646
Italy,27/02/2024,20,39266
Italy,27/02/2024,21,36176
Italy,27/02/2024,22,32476
Italy,27/02/2024,23,29291
Italy,27/03/2024,0,25937
Italy,27/03/2024,1,24342
Italy,27/03/2024,2,23612
Italy,27/03/2024,3,23460
Italy,27/03/2024,4,23870
Italy,27/03/2024,5,25509
Italy,27/03/2024,6,30134
Italy,27/03/2024,7,35534
Italy,27/03/2024,8,39728
Italy,27/03/2024,9,41487
Italy,27/03/2024,10,40797
Italy,27/03/2024,11,40637
Italy,27/03/2024,12,39150
Italy,27/03/2024,13,38748
Italy,27/03/2024,14,40445
Italy,27/03/2024,15,39795
Italy,27/03/2024,16,39008
Italy,27/03/2024,17,37879
Italy,27/03/2024,18,38569
Italy,27/03/2024,19,39978
Italy,27/03/2024,20,38002
Italy,27/03/2024,21,35080
Italy,27/03/2024,22,31378
Italy,27/03/2024,23,28587
Italy,27/04/2024,0,22470
Italy,27/04/2024,1,20899
Italy,27/04/2024,2,20041
Italy,27/04/2024,3,19744
Italy,27/04/2024,4,19865
Italy,27/04/2024,5,20528
Italy,27/04/2024,6,21730
Italy,27/04/2024,7,24404
Italy,27/04/2024,8,26981
Italy,27/04/2024,9,27926
Italy,27/04/2024,10,27548
Italy,27/04/2024,11,26337
Italy,27/04/2024,12,25581
Italy,27/04/2024,13,25191
Italy,27/04/2024,14,25692
Italy,27/04/2024,15,26028
Italy,27/04/2024,16,26313
Italy,27/04/2024,17,26716
Italy,27/04/2024,18,28162
Italy,27/04/2024,19,29070
Italy,27/04/2024,20,29736
Italy,27/04/2024,21,28002
Italy,27/04/2024,22,25884
Italy,27/04/2024,23,23800
Italy,27/05/2024,0,21753
Italy,27/05/2024,1,20631
Italy,27/05/2024,2,19851
Italy,27/05/2024,3,19887
Italy,27/05/2024,4,20297
Italy,27/05/2024,5,21720
Italy,27/05/2024,6,25884
Italy,27/05/2024,7,30863
Italy,27/05/2024,8,34644
Italy,27/05/2024,9,36060
Italy,27/05/2024,10,35952
Italy,27/05/2024,11,35193
Italy,27/05/2024,12,34156
Italy,27/05/2024,13,34519
Italy,27/05/2024,14,35351
Italy,27/05/2024,15,35159
Italy,27/05/2024,16,34648
Italy,27/05/2024,17,34085
Italy,27/05/2024,18,33873
Italy,27/05/2024,19,34634
Italy,27/05/2024,20,34681
Italy,27/05/2024,21,33694
Italy,27/05/2024,22,30832
Italy,27/05/2024,23,28475
Italy,27/06/2024,0,28822
Italy,27/06/2024,1,27194
Italy,27/06/2024,2,26412
Italy,27/06/2024,3,25906
Italy,27/06/2024,4,25866
Italy,27/06/2024,5,26481
Italy,27/06/2024,6,29612
Italy,27/06/2024,7,34286
Italy,27/06/2024,8,37961
Italy,27/06/2024,9,39573
Italy,27/06/2024,10,39439
Italy,27/06/2024,11,39122
Italy,27/06/2024,12,37855
Italy,27/06/2024,13,37751
Italy,27/06/2024,14,38508
Italy,27/06/2024,15,38892
Italy,27/06/2024,16,39086
Italy,27/06/2024,17,38956
Italy,27/06/2024,18,38695
Italy,27/06/2024,19,39167
Italy,27/06/2024,20,38326
Italy,27/06/2024,21,37409
Italy,27/06/2024,22,34983
Italy,27/06/2024,23,32682
Italy,27/07/2024,0,34078
Italy,27/07/2024,1,32018
Italy,27/07/2024,2,30706
Italy,27/07/2024,3,29814
Italy,27/07/2024,4,29257
Italy,27/07/2024,5,29227
Italy,27/07/2024,6,29743
Italy,27/07/2024,7,31772
Italy,27/07/2024,8,34003
Italy,27/07/2024,9,35670
Italy,27/07/2024,10,36131
Italy,27/07/2024,11,36037
Italy,27/07/2024,12,35893
Italy,27/07/2024,13,35575
Italy,27/07/2024,14,35470
Italy,27/07/2024,15,35623
Italy,27/07/2024,16,36356
Italy,27/07/2024,17,37408
Italy,27/07/2024,18,38770
Italy,27/07/2024,19,39367
Italy,27/07/2024,20,38813
Italy,27/07/2024,21,38242
Italy,27/07/2024,22,36181
Italy,27/07/2024,23,33864
Italy,27/08/2024,0,31188
Italy,27/08/2024,1,29485
Italy,27/08/2024,2,28555
Italy,27/08/2024,3,28013
Italy,27/08/2024,4,27919
Italy,27/08/2024,5,28943
Italy,27/08/2024,6,32023
Italy,27/08/2024,7,35470
Italy,27/08/2024,8,39473
Italy,27/08/2024,9,41713
Italy,27/08/2024,10,42682
Italy,27/08/2024,11,43267
Italy,27/08/2024,12,42918
Italy,27/08/2024,13,42935
Italy,27/08/2024,14,43676
Italy,27/08/2024,15,44098
Italy,27/08/2024,16,43823
Italy,27/08/2024,17,42432
Italy,27/08/2024,18,41298
Italy,27/08/2024,19,41022
Italy,27/08/2024,20,40882
Italy,27/08/2024,21,38390
Italy,27/08/2024,22,35604
Italy,27/08/2024,23,33019
Italy,27/09/2024,0,26214
Italy,27/09/2024,1,24909
Italy,27/09/2024,2,24144
Italy,27/09/2024,3,23967
Italy,27/09/2024,4,24150
Italy,27/09/2024,5,25579
Italy,27/09/2024,6,30147
Italy,27/09/2024,7,34602
Italy,27/09/2024,8,37905
Italy,27/09/2024,9,38873
Italy,27/09/2024,10,38348
Italy,27/09/2024,11,37887
Italy,27/09/2024,12,35818
Italy,27/09/2024,13,35278
Italy,27/09/2024,14,35949
Italy,27/09/2024,15,35876
Italy,27/09/2024,16,35905
Italy,27/09/2024,17,35905
Italy,27/09/2024,18,36420
Italy,27/09/2024,19,38143
Italy,27/09/2024,20,36511
Italy,27/09/2024,21,33544
Italy,27/09/2024,22,30491
Italy,27/09/2024,23,28185
Italy,28/01/2024,0,24667
Italy,28/01/2024,1,23120
Italy,28/01/2024,2,22084
Italy,28/01/2024,3,21511
Italy,28/01/2024,4,21369
Italy,28/01/2024,5,21872
Italy,28/01/2024,6,23328
Italy,28/01/2024,7,24819
Italy,28/01/2024,8,26650
Italy,28/01/2024,9,28298
Italy,28/01/2024,10,28120
Italy,28/01/2024,11,27594
Italy,28/01/2024,12,27203
Italy,28/01/2024,13,26060
Italy,28/01/2024,14,26367
Italy,28/01/2024,15,26822
Italy,28/01/2024,16,27534
Italy,28/01/2024,17,30534
Italy,28/01/2024,18,33238
Italy,28/01/2024,19,34139
Italy,28/01/2024,20,33116
Italy,28/01/2024,21,31091
Italy,28/01/2024,22,28651
Italy,28/01/2024,23,25686
Italy,28/10/2024,0,20844
Italy,28/10/2024,1,19669
Italy,28/10/2024,2,19194
Italy,28/10/2024,3,19180
Italy,28/10/2024,4,19671
Italy,28/10/2024,5,21861
Italy,28/10/2024,6,27213
Italy,28/10/2024,7,31903
Italy,28/10/2024,8,35332
Italy,28/10/2024,9,36277
Italy,28/10/2024,10,36026
Italy,28/10/2024,11,35700
Italy,28/10/2024,12,33810
Italy,28/10/2024,13,33595
Italy,28/10/2024,14,34508
Italy,28/10/2024,15,35190
Italy,28/10/2024,16,36180
Italy,28/10/2024,17,37571
Italy,28/10/2024,18,37325
Italy,28/10/2024,19,37067
Italy,28/10/2024,20,34964
Italy,28/10/2024,21,31970
Italy,28/10/2024,22,28827
Italy,28/10/2024,23,26360
Italy,28/11/2024,0,26913
Italy,28/11/2024,1,25233
Italy,28/11/2024,2,24337
Italy,28/11/2024,3,24101
Italy,28/11/2024,4,24569
Italy,28/11/2024,5,26631
Italy,28/11/2024,6,32402
Italy,28/11/2024,7,38607
Italy,28/11/2024,8,41931
Italy,28/11/2024,9,42725
Italy,28/11/2024,10,42349
Italy,28/11/2024,11,42229
Italy,28/11/2024,12,40269
Italy,28/11/2024,13,39917
Italy,28/11/2024,14,40347
Italy,28/11/2024,15,40817
Italy,28/11/2024,16,42019
Italy,28/11/2024,17,42701
Italy,28/11/2024,18,41925
Italy,28/11/2024,19,41345
Italy,28/11/2024,20,39201
Italy,28/11/2024,21,36111
Italy,28/11/2024,22,32053
Italy,28/11/2024,23,28696
Italy,28/12/2024,0,22183
Italy,28/12/2024,1,20558
Italy,28/12/2024,2,19658
Italy,28/12/2024,3,19266
Italy,28/12/2024,4,19379
Italy,28/12/2024,5,20443
Italy,28/12/2024,6,22756
Italy,28/12/2024,7,25127
Italy,28/12/2024,8,27552
Italy,28/12/2024,9,28727
Italy,28/12/2024,10,28060
Italy,28/12/2024,11,27555
Italy,28/12/2024,12,26940
Italy,28/12/2024,13,26101
Italy,28/12/2024,14,25941
Italy,28/12/2024,15,26747
Italy,28/12/2024,16,28836
Italy,28/12/2024,17,32003
Italy,28/12/2024,18,33153
Italy,28/12/2024,19,33356
Italy,28/12/2024,20,31684
Italy,28/12/2024,21,29055
Italy,28/12/2024,22,26580
Italy,28/12/2024,23,24199
Italy,28/02/2024,0,26374
Italy,28/02/2024,1,24875
Italy,28/02/2024,2,24094
Italy,28/02/2024,3,23940
Italy,28/02/2024,4,24245
Italy,28/02/2024,5,26358
Italy,28/02/2024,6,31779
Italy,28/02/2024,7,36975
Italy,28/02/2024,8,41280
Italy,28/02/2024,9,42560
Italy,28/02/2024,10,42226
Italy,28/02/2024,11,41793
Italy,28/02/2024,12,39284
Italy,28/02/2024,13,38591
Italy,28/02/2024,14,39347
Italy,28/02/2024,15,39592
Italy,28/02/2024,16,39829
Italy,28/02/2024,17,39221
Italy,28/02/2024,18,40985
Italy,28/02/2024,19,41177
Italy,28/02/2024,20,38911
Italy,28/02/2024,21,35975
Italy,28/02/2024,22,32141
Italy,28/02/2024,23,29160
Italy,28/03/2024,0,26187
Italy,28/03/2024,1,24493
Italy,28/03/2024,2,23870
Italy,28/03/2024,3,23598
Italy,28/03/2024,4,23756
Italy,28/03/2024,5,25293
Italy,28/03/2024,6,29148
Italy,28/03/2024,7,34228
Italy,28/03/2024,8,39271
Italy,28/03/2024,9,40178
Italy,28/03/2024,10,39564
Italy,28/03/2024,11,39357
Italy,28/03/2024,12,37829
Italy,28/03/2024,13,37562
Italy,28/03/2024,14,38162
Italy,28/03/2024,15,38118
Italy,28/03/2024,16,38438
Italy,28/03/2024,17,36991
Italy,28/03/2024,18,37347
Italy,28/03/2024,19,38805
Italy,28/03/2024,20,36815
Italy,28/03/2024,21,33892
Italy,28/03/2024,22,30603
Italy,28/03/2024,23,28007
Italy,28/04/2024,0,21944
Italy,28/04/2024,1,20554
Italy,28/04/2024,2,19644
Italy,28/04/2024,3,19110
Italy,28/04/2024,4,19018
Italy,28/04/2024,5,19397
Italy,28/04/2024,6,19464
Italy,28/04/2024,7,20813
Italy,28/04/2024,8,22761
Italy,28/04/2024,9,24015
Italy,28/04/2024,10,24352
