Day ahead hourly load ,,,
MW ,,,
ENTSO-E ,,,
country,date,hour,Value
Lithuania,03/01/2024,18,1794
Lithuania,03/01/2024,19,1740
Lithuania,03/01/2024,20,1666
Lithuania,03/01/2024,21,1557
Lithuania,03/01/2024,22,1314
Lithuania,03/01/2024,23,1316
Lithuania,04/01/2024,0,1274
Lithuania,04/01/2024,1,1248
Lithuania,04/01/2024,2,1231
Lithuania,04/01/2024,3,1240
Lithuania,04/01/2024,4,1296
Lithuania,04/01/2024,5,1461
Lithuania,04/01/2024,6,1626
Lithuania,04/01/2024,7,1801
Lithuania,04/01/2024,8,1856
Lithuania,04/01/2024,9,1890
Lithuania,04/01/2024,10,1903
Lithuania,04/01/2024,11,1904
Lithuania,04/01/2024,12,1915
Lithuania,04/01/2024,13,1901
Lithuania,04/01/2024,14,1889
Lithuania,04/01/2024,15,1912
Lithuania,04/01/2024,16,1908
Lithuania,04/01/2024,17,1871
Lithuania,04/01/2024,18,1822
Lithuania,04/01/2024,19,1715
Lithuania,04/01/2024,20,1638
Lithuania,04/01/2024,21,1528
Lithuania,04/01/2024,22,1423
Lithuania,04/01/2024,23,1371
Lithuania,05/01/2024,0,1325
Lithuania,05/01/2024,1,1307
Lithuania,05/01/2024,2,1298
Lithuania,05/01/2024,3,1307
Lithuania,05/01/2024,4,1363
Lithuania,05/01/2024,5,1536
Lithuania,05/01/2024,6,1706
Lithuania,05/01/2024,7,1844
Lithuania,05/01/2024,8,1885
Lithuania,05/01/2024,9,1901
Lithuania,05/01/2024,10,1904
Lithuania,05/01/2024,11,1889
Lithuania,05/01/2024,12,1900
Lithuania,05/01/2024,13,1889
Lithuania,05/01/2024,14,1893
Lithuania,05/01/2024,15,1913
Lithuania,05/01/2024,16,1899
Lithuania,05/01/2024,17,1850
Lithuania,05/01/2024,18,1797
Lithuania,05/01/2024,19,1698
Lithuania,05/01/2024,20,1619
Lithuania,05/01/2024,21,1510
Lithuania,05/01/2024,22,1404
Lithuania,05/01/2024,23,1327
Lithuania,06/01/2024,0,1385
Lithuania,06/01/2024,1,1356
Lithuania,06/01/2024,2,1340
Lithuania,06/01/2024,3,1344
Lithuania,06/01/2024,4,1374
Lithuania,06/01/2024,5,1449
Lithuania,06/01/2024,6,1538
Lithuania,06/01/2024,7,1596
Lithuania,06/01/2024,8,1691
Lithuania,06/01/2024,9,1760
Lithuania,06/01/2024,10,1783
Lithuania,06/01/2024,11,1782
Lithuania,06/01/2024,12,1770
Lithuania,06/01/2024,13,1747
Lithuania,06/01/2024,14,1728
Lithuania,06/01/2024,15,1788
Lithuania,06/01/2024,16,1856
Lithuania,06/01/2024,17,1831
Lithuania,06/01/2024,18,1783
Lithuania,06/01/2024,19,1752
Lithuania,06/01/2024,20,1683
Lithuania,06/01/2024,21,1583
Lithuania,06/01/2024,22,1494
Lithuania,06/01/2024,23,1409
Lithuania,07/01/2024,0,1370
Lithuania,07/01/2024,1,1344
Lithuania,07/01/2024,2,1329
Lithuania,07/01/2024,3,1330
Lithuania,07/01/2024,4,1363
Lithuania,07/01/2024,5,1430
Lithuania,07/01/2024,6,1504
Lithuania,07/01/2024,7,1604
Lithuania,07/01/2024,8,1704
Lithuania,07/01/2024,9,1787
Lithuania,07/01/2024,10,1816
Lithuania,07/01/2024,11,1818
Lithuania,07/01/2024,12,1813
Lithuania,07/01/2024,13,1806
Lithuania,07/01/2024,14,1808
Lithuania,07/01/2024,15,1880
Lithuania,07/01/2024,16,1957
Lithuania,07/01/2024,17,1956
Lithuania,07/01/2024,18,1925
Lithuania,07/01/2024,19,1836
Lithuania,07/01/2024,20,1751
Lithuania,07/01/2024,21,1628
Lithuania,07/01/2024,22,1514
Lithuania,07/01/2024,23,1435
Lithuania,08/01/2024,0,1464
Lithuania,08/01/2024,1,1446
Lithuania,08/01/2024,2,1442
Lithuania,08/01/2024,3,1458
Lithuania,08/01/2024,4,1542
Lithuania,08/01/2024,5,1787
Lithuania,08/01/2024,6,2007
Lithuania,08/01/2024,7,2205
Lithuania,08/01/2024,8,2262
Lithuania,08/01/2024,9,2265
Lithuania,08/01/2024,10,2242
Lithuania,08/01/2024,11,2192
Lithuania,08/01/2024,12,2188
Lithuania,08/01/2024,13,2166
Lithuania,08/01/2024,14,2159
Lithuania,08/01/2024,15,2169
Lithuania,08/01/2024,16,2188
Lithuania,08/01/2024,17,2159
Lithuania,08/01/2024,18,2112
Lithuania,08/01/2024,19,1995
Lithuania,08/01/2024,20,1887
Lithuania,08/01/2024,21,1730
Lithuania,08/01/2024,22,1586
Lithuania,08/01/2024,23,1513
Lithuania,09/01/2024,0,1507
Lithuania,09/01/2024,1,1471
Lithuania,09/01/2024,2,1452
Lithuania,09/01/2024,3,1449
Lithuania,09/01/2024,4,1514
Lithuania,09/01/2024,5,1729
Lithuania,09/01/2024,6,1932
Lithuania,09/01/2024,7,2069
Lithuania,09/01/2024,8,2107
Lithuania,09/01/2024,9,2094
Lithuania,09/01/2024,10,2076
Lithuania,09/01/2024,11,2041
Lithuania,09/01/2024,12,2041
Lithuania,09/01/2024,13,2012
Lithuania,09/01/2024,14,1984
Lithuania,09/01/2024,15,1985
Lithuania,09/01/2024,16,2003
Lithuania,09/01/2024,17,1967
Lithuania,09/01/2024,18,1904
Lithuania,09/01/2024,19,1834
Lithuania,09/01/2024,20,1732
Lithuania,09/01/2024,21,1586
Lithuania,09/01/2024,22,1457
Lithuania,09/01/2024,23,1366
Lithuania,10/01/2024,0,1341
Lithuania,10/01/2024,1,1318
Lithuania,10/01/2024,2,1312
Lithuania,10/01/2024,3,1318
Lithuania,10/01/2024,4,1384
Lithuania,10/01/2024,5,1593
Lithuania,10/01/2024,6,1789
Lithuania,10/01/2024,7,1928
Lithuania,10/01/2024,8,1973
Lithuania,10/01/2024,9,1969
Lithuania,10/01/2024,10,1961
Lithuania,10/01/2024,11,1935
Lithuania,10/01/2024,12,1944
Lithuania,10/01/2024,13,1922
Lithuania,10/01/2024,14,1898
Lithuania,10/01/2024,15,1900
Lithuania,10/01/2024,16,1917
Lithuania,10/01/2024,17,1885
Lithuania,10/01/2024,18,1826
Lithuania,10/01/2024,19,1736
Lithuania,10/01/2024,20,1636
Lithuania,10/01/2024,21,1495
Lithuania,10/01/2024,22,1370
Lithuania,10/01/2024,23,1284
Lithuania,11/01/2024,0,1248
Lithuania,11/01/2024,1,1222
Lithuania,11/01/2024,2,1217
Lithuania,11/01/2024,3,1229
Lithuania,11/01/2024,4,1301
Lithuania,11/01/2024,5,1518
Lithuania,11/01/2024,6,1717
Lithuania,11/01/2024,7,1883
Lithuania,11/01/2024,8,1932
Lithuania,11/01/2024,9,1932
Lithuania,11/01/2024,10,1927
Lithuania,11/01/2024,11,1899
Lithuania,11/01/2024,12,1906
Lithuania,11/01/2024,13,1889
Lithuania,11/01/2024,14,1886
Lithuania,11/01/2024,15,1895
Lithuania,11/01/2024,16,1933
Lithuania,11/01/2024,17,1924
Lithuania,11/01/2024,18,1879
Lithuania,11/01/2024,19,1793
Lithuania,11/01/2024,20,1708
Lithuania,11/01/2024,21,1581
Lithuania,11/01/2024,22,1471
Lithuania,11/01/2024,23,1405
Lithuania,12/01/2024,0,1388
Lithuania,12/01/2024,1,1364
Lithuania,12/01/2024,2,1359
Lithuania,12/01/2024,3,1368
Lithuania,12/01/2024,4,1439
Lithuania,12/01/2024,5,1640
Lithuania,12/01/2024,6,1824
Lithuania,12/01/2024,7,1971
Lithuania,12/01/2024,8,2019
Lithuania,12/01/2024,9,2011
Lithuania,12/01/2024,10,1994
Lithuania,12/01/2024,11,1959
Lithuania,12/01/2024,12,1959
Lithuania,12/01/2024,13,1931
Lithuania,12/01/2024,14,1886
Lithuania,12/01/2024,15,1878
Lithuania,12/01/2024,16,1920
Lithuania,12/01/2024,17,1886
Lithuania,12/01/2024,18,1828
Lithuania,12/01/2024,19,1731
Lithuania,12/01/2024,20,1648
Lithuania,12/01/2024,21,1543
Lithuania,12/01/2024,22,1435
Lithuania,12/01/2024,23,1359
Lithuania,13/01/2024,0,1320
Lithuania,13/01/2024,1,1300
Lithuania,13/01/2024,2,1297
Lithuania,13/01/2024,3,1308
Lithuania,13/01/2024,4,1338
Lithuania,13/01/2024,5,1410
Lithuania,13/01/2024,6,1495
Lithuania,13/01/2024,7,1599
Lithuania,13/01/2024,8,1698
Lithuania,13/01/2024,9,1766
Lithuania,13/01/2024,10,1788
Lithuania,13/01/2024,11,1788
Lithuania,13/01/2024,12,1779
Lithuania,13/01/2024,13,1760
Lithuania,13/01/2024,14,1742
Lithuania,13/01/2024,15,1783
Lithuania,13/01/2024,16,1846
Lithuania,13/01/2024,17,1829
Lithuania,13/01/2024,18,1785
Lithuania,13/01/2024,19,1681
Lithuania,13/01/2024,20,1611
Lithuania,13/01/2024,21,1517
Lithuania,13/01/2024,22,1433
Lithuania,13/01/2024,23,1373
Lithuania,14/01/2024,0,1358
Lithuania,14/01/2024,1,1329
Lithuania,14/01/2024,2,1309
Lithuania,14/01/2024,3,1301
Lithuania,14/01/2024,4,1321
Lithuania,14/01/2024,5,1375
Lithuania,14/01/2024,6,1431
Lithuania,14/01/2024,7,1484
Lithuania,14/01/2024,8,1580
Lithuania,14/01/2024,9,1661
Lithuania,14/01/2024,10,1697
Lithuania,14/01/2024,11,1712
Lithuania,14/01/2024,12,1712
Lithuania,14/01/2024,13,1695
Lithuania,14/01/2024,14,1682
Lithuania,14/01/2024,15,1722
Lithuania,14/01/2024,16,1785
Lithuania,14/01/2024,17,1776
Lithuania,14/01/2024,18,1737
Lithuania,14/01/2024,19,1664
Lithuania,14/01/2024,20,1578
Lithuania,14/01/2024,21,1458
Lithuania,14/01/2024,22,1352
Lithuania,14/01/2024,23,1272
Lithuania,15/01/2024,0,1236
Lithuania,15/01/2024,1,1215
Lithuania,15/01/2024,2,1210
Lithuania,15/01/2024,3,1221
Lithuania,15/01/2024,4,1299
Lithuania,15/01/2024,5,1523
Lithuania,15/01/2024,6,1725
Lithuania,15/01/2024,7,1882
Lithuania,15/01/2024,8,1942
Lithuania,15/01/2024,9,1953
Lithuania,15/01/2024,10,1948
Lithuania,15/01/2024,11,1926
Lithuania,15/01/2024,12,1931
Lithuania,15/01/2024,13,1913
Lithuania,15/01/2024,14,1897
Lithuania,15/01/2024,15,1884
Lithuania,15/01/2024,16,1903
Lithuania,15/01/2024,17,1890
Lithuania,15/01/2024,18,1845
Lithuania,15/01/2024,19,1760
Lithuania,15/01/2024,20,1668
Lithuania,15/01/2024,21,1537
Lithuania,15/01/2024,22,1417
Lithuania,15/01/2024,23,1353
Lithuania,16/01/2024,0,1296
Lithuania,16/01/2024,1,1274
Lithuania,16/01/2024,2,1274
Lithuania,16/01/2024,3,1289
Lithuania,16/01/2024,4,1370
Lithuania,16/01/2024,5,1596
Lithuania,16/01/2024,6,1807
Lithuania,16/01/2024,7,1945
Lithuania,16/01/2024,8,2001
Lithuania,16/01/2024,9,2006
Lithuania,16/01/2024,10,1999
Lithuania,16/01/2024,11,1974
Lithuania,16/01/2024,12,1978
Lithuania,16/01/2024,13,1962
Lithuania,16/01/2024,14,1943
Lithuania,16/01/2024,15,1947
Lithuania,16/01/2024,16,1993
Lithuania,16/01/2024,17,1987
Lithuania,16/01/2024,18,1939
Lithuania,16/01/2024,19,1851
Lithuania,16/01/2024,20,1759
Lithuania,16/01/2024,21,1627
Lithuania,16/01/2024,22,1514
Lithuania,16/01/2024,23,1442
Lithuania,17/01/2024,0,1400
Lithuania,17/01/2024,1,1384
Lithuania,17/01/2024,2,1382
Lithuania,17/01/2024,3,1399
Lithuania,17/01/2024,4,1473
Lithuania,17/01/2024,5,1690
Lithuania,17/01/2024,6,1887
Lithuania,17/01/2024,7,2067
Lithuania,17/01/2024,8,2111
Lithuania,17/01/2024,9,2098
Lithuania,17/01/2024,10,2056
Lithuania,17/01/2024,11,2013
Lithuania,17/01/2024,12,2030
Lithuania,17/01/2024,13,1999
Lithuania,17/01/2024,14,1973
Lithuania,17/01/2024,15,1981
Lithuania,17/01/2024,16,2030
Lithuania,17/01/2024,17,2026
Lithuania,17/01/2024,18,1975
Lithuania,17/01/2024,19,1843
Lithuania,17/01/2024,20,1751
Lithuania,17/01/2024,21,1619
Lithuania,17/01/2024,22,1501
Lithuania,17/01/2024,23,1423
Lithuania,18/01/2024,0,1415
Lithuania,18/01/2024,1,1391
Lithuania,18/01/2024,2,1383
Lithuania,18/01/2024,3,1392
Lithuania,18/01/2024,4,1461
Lithuania,18/01/2024,5,1671
Lithuania,18/01/2024,6,1862
Lithuania,18/01/2024,7,1976
Lithuania,18/01/2024,8,2020
Lithuania,18/01/2024,9,2012
Lithuania,18/01/2024,10,2004
Lithuania,18/01/2024,11,1980
Lithuania,18/01/2024,12,1983
Lithuania,18/01/2024,13,1972
Lithuania,18/01/2024,14,1944
Lithuania,18/01/2024,15,1934
Lithuania,18/01/2024,16,1975
Lithuania,18/01/2024,17,1969
Lithuania,18/01/2024,18,1920
Lithuania,18/01/2024,19,1824
Lithuania,18/01/2024,20,1726
Lithuania,18/01/2024,21,1589
Lithuania,18/01/2024,22,1470
Lithuania,18/01/2024,23,1408
Lithuania,19/01/2024,0,1369
Lithuania,19/01/2024,1,1345
Lithuania,19/01/2024,2,1336
Lithuania,19/01/2024,3,1363
Lithuania,19/01/2024,4,1437
Lithuania,19/01/2024,5,1649
Lithuania,19/01/2024,6,1834
Lithuania,19/01/2024,7,1963
Lithuania,19/01/2024,8,2010
Lithuania,19/01/2024,9,1991
Lithuania,19/01/2024,10,1962
Lithuania,19/01/2024,11,1917
Lithuania,19/01/2024,12,1918
Lithuania,19/01/2024,13,1892
Lithuania,19/01/2024,14,1863
Lithuania,19/01/2024,15,1859
Lithuania,19/01/2024,16,1919
Lithuania,19/01/2024,17,1897
Lithuania,19/01/2024,18,1841
Lithuania,19/01/2024,19,1771
Lithuania,19/01/2024,20,1683
Lithuania,19/01/2024,21,1571
Lithuania,19/01/2024,22,1469
Lithuania,19/01/2024,23,1391
Lithuania,20/01/2024,0,1330
Lithuania,20/01/2024,1,1299
Lithuania,20/01/2024,2,1284
Lithuania,20/01/2024,3,1288
Lithuania,20/01/2024,4,1315
Lithuania,20/01/2024,5,1378
Lithuania,20/01/2024,6,1457
Lithuania,20/01/2024,7,1533
Lithuania,20/01/2024,8,1626
Lithuania,20/01/2024,9,1684
Lithuania,20/01/2024,10,1708
Lithuania,20/01/2024,11,1712
Lithuania,20/01/2024,12,1710
Lithuania,20/01/2024,13,1690
Lithuania,20/01/2024,14,1662
Lithuania,20/01/2024,15,1691
Lithuania,20/01/2024,16,1743
Lithuania,20/01/2024,17,1734
Lithuania,20/01/2024,18,1695
Lithuania,20/01/2024,19,1644
Lithuania,20/01/2024,20,1578
Lithuania,20/01/2024,21,1477
Lithuania,20/01/2024,22,1388
Lithuania,20/01/2024,23,1318
Lithuania,21/01/2024,0,1288
Lithuania,21/01/2024,1,1268
Lithuania,21/01/2024,2,1258
Lithuania,21/01/2024,3,1262
Lithuania,21/01/2024,4,1294
Lithuania,21/01/2024,5,1361
Lithuania,21/01/2024,6,1427
Lithuania,21/01/2024,7,1503
Lithuania,21/01/2024,8,1598
Lithuania,21/01/2024,9,1671
Lithuania,21/01/2024,10,1699
Lithuania,21/01/2024,11,1712
Lithuania,21/01/2024,12,1700
Lithuania,21/01/2024,13,1678
Lithuania,21/01/2024,14,1658
Lithuania,21/01/2024,15,1690
Lithuania,21/01/2024,16,1752
Lithuania,21/01/2024,17,1757
Lithuania,21/01/2024,18,1722
Lithuania,21/01/2024,19,1687
Lithuania,21/01/2024,20,1606
Lithuania,21/01/2024,21,1490
Lithuania,21/01/2024,22,1391
Lithuania,21/01/2024,23,1320
Lithuania,22/01/2024,0,1265
Lithuania,22/01/2024,1,1250
Lithuania,22/01/2024,2,1248
Lithuania,22/01/2024,3,1259
Lithuania,22/01/2024,4,1336
Lithuania,22/01/2024,5,1565
Lithuania,22/01/2024,6,1768
Lithuania,22/01/2024,7,1854
Lithuania,22/01/2024,8,1913
Lithuania,22/01/2024,9,1925
Lithuania,22/01/2024,10,1919
Lithuania,22/01/2024,11,1889
Lithuania,22/01/2024,12,1905
Lithuania,22/01/2024,13,1892
Lithuania,22/01/2024,14,1865
Lithuania,22/01/2024,15,1851
Lithuania,22/01/2024,16,1870
Lithuania,22/01/2024,17,1853
Lithuania,22/01/2024,18,1800
Lithuania,22/01/2024,19,1749
Lithuania,22/01/2024,20,1653
Lithuania,22/01/2024,21,1517
Lithuania,22/01/2024,22,1393
Lithuania,22/01/2024,23,1323
Lithuania,23/01/2024,0,1287
Lithuania,23/01/2024,1,1265
Lithuania,23/01/2024,2,1257
Lithuania,23/01/2024,3,1272
Lithuania,23/01/2024,4,1344
Lithuania,23/01/2024,5,1560
Lithuania,23/01/2024,6,1752
Lithuania,23/01/2024,7,1858
Lithuania,23/01/2024,8,1905
Lithuania,23/01/2024,9,1903
Lithuania,23/01/2024,10,1895
Lithuania,23/01/2024,11,1874
Lithuania,23/01/2024,12,1885
Lithuania,23/01/2024,13,1835
Lithuania,23/01/2024,14,1821
Lithuania,23/01/2024,15,1833
Lithuania,23/01/2024,16,1858
Lithuania,23/01/2024,17,1845
Lithuania,23/01/2024,18,1788
Lithuania,23/01/2024,19,1704
Lithuania,23/01/2024,20,1609
Lithuania,23/01/2024,21,1472
Lithuania,23/01/2024,22,1349
Lithuania,23/01/2024,23,1271
Lithuania,24/01/2024,0,1243
Lithuania,24/01/2024,1,1223
Lithuania,24/01/2024,2,1216
Lithuania,24/01/2024,3,1226
Lithuania,24/01/2024,4,1302
Lithuania,24/01/2024,5,1523
Lithuania,24/01/2024,6,1723
Lithuania,24/01/2024,7,1861
Lithuania,24/01/2024,8,1915
Lithuania,24/01/2024,9,1916
Lithuania,24/01/2024,10,1920
Lithuania,24/01/2024,11,1907
Lithuania,24/01/2024,12,1922
Lithuania,24/01/2024,13,1828
Lithuania,24/01/2024,14,1804
Lithuania,24/01/2024,15,1826
Lithuania,24/01/2024,16,1840
Lithuania,24/01/2024,17,1803
Lithuania,24/01/2024,18,1747
Lithuania,24/01/2024,19,1694
Lithuania,24/01/2024,20,1599
Lithuania,24/01/2024,21,1470
Lithuania,24/01/2024,22,1355
Lithuania,24/01/2024,23,1280
Lithuania,25/01/2024,0,1236
Lithuania,25/01/2024,1,1216
Lithuania,25/01/2024,2,1214
Lithuania,25/01/2024,3,1193
Lithuania,25/01/2024,4,1270
Lithuania,25/01/2024,5,1484
Lithuania,25/01/2024,6,1676
Lithuania,25/01/2024,7,1821
Lithuania,25/01/2024,8,1881
Lithuania,25/01/2024,9,1889
Lithuania,25/01/2024,10,1893
Lithuania,25/01/2024,11,1882
Lithuania,25/01/2024,12,1904
Lithuania,25/01/2024,13,1831
Lithuania,25/01/2024,14,1811
Lithuania,25/01/2024,15,1830
Lithuania,25/01/2024,16,1853
Lithuania,25/01/2024,17,1832
Lithuania,25/01/2024,18,1780
Lithuania,25/01/2024,19,1713
Lithuania,25/01/2024,20,1620
Lithuania,25/01/2024,21,1490
Lithuania,25/01/2024,22,1376
Lithuania,25/01/2024,23,1317
Lithuania,26/01/2024,0,1257
Lithuania,26/01/2024,1,1236
Lithuania,26/01/2024,2,1229
Lithuania,26/01/2024,3,1242
Lithuania,26/01/2024,4,1312
Lithuania,26/01/2024,5,1524
Lithuania,26/01/2024,6,1714
Lithuania,26/01/2024,7,1852
Lithuania,26/01/2024,8,1909
Lithuania,26/01/2024,9,1908
Lithuania,26/01/2024,10,1898
Lithuania,26/01/2024,11,1868
Lithuania,26/01/2024,12,1869
Lithuania,26/01/2024,13,1785
Lithuania,26/01/2024,14,1763
Lithuania,26/01/2024,15,1797
Lithuania,26/01/2024,16,1846
Lithuania,26/01/2024,17,1813
Lithuania,26/01/2024,18,1760
Lithuania,26/01/2024,19,1692
Lithuania,26/01/2024,20,1607
Lithuania,26/01/2024,21,1492
Lithuania,26/01/2024,22,1386
Lithuania,26/01/2024,23,1316
Lithuania,27/01/2024,0,1275
Lithuania,27/01/2024,1,1242
Lithuania,27/01/2024,2,1227
Lithuania,27/01/2024,3,1229
Lithuania,27/01/2024,4,1255
Lithuania,27/01/2024,5,1328
Lithuania,27/01/2024,6,1413
Lithuania,27/01/2024,7,1512
Lithuania,27/01/2024,8,1615
Lithuania,27/01/2024,9,1676
Lithuania,27/01/2024,10,1696
Lithuania,27/01/2024,11,1697
Lithuania,27/01/2024,12,1687
Lithuania,27/01/2024,13,1660
Lithuania,27/01/2024,14,1636
Lithuania,27/01/2024,15,1649
Lithuania,27/01/2024,16,1713
Lithuania,27/01/2024,17,1711
Lithuania,27/01/2024,18,1663
Lithuania,27/01/2024,19,1572
Lithuania,27/01/2024,20,1500
Lithuania,27/01/2024,21,1406
Lithuania,27/01/2024,22,1322
Lithuania,27/01/2024,23,1257
Lithuania,28/01/2024,0,1208
Lithuania,28/01/2024,1,1186
Lithuania,28/01/2024,2,1169
Lithuania,28/01/2024,3,1166
Lithuania,28/01/2024,4,1189
Lithuania,28/01/2024,5,1248
Lithuania,28/01/2024,6,1313
Lithuania,28/01/2024,7,1394
Lithuania,28/01/2024,8,1496
Lithuania,28/01/2024,9,1560
Lithuania,28/01/2024,10,1577
Lithuania,28/01/2024,11,1582
Lithuania,28/01/2024,12,1591
Lithuania,28/01/2024,13,1582
Lithuania,28/01/2024,14,1567
Lithuania,28/01/2024,15,1582
Lithuania,28/01/2024,16,1650
Lithuania,28/01/2024,17,1669
Lithuania,28/01/2024,18,1641
Lithuania,28/01/2024,19,1580
Lithuania,28/01/2024,20,1497
Lithuania,28/01/2024,21,1383
Lithuania,28/01/2024,22,1282
Lithuania,28/01/2024,23,1212
Lithuania,29/01/2024,0,1191
Lithuania,29/01/2024,1,1175
Lithuania,29/01/2024,2,1171
Lithuania,29/01/2024,3,1182
Lithuania,29/01/2024,4,1258
Lithuania,29/01/2024,5,1479
Lithuania,29/01/2024,6,1678
Lithuania,29/01/2024,7,1801
Lithuania,29/01/2024,8,1857
Lithuania,29/01/2024,9,1859
Lithuania,29/01/2024,10,1844
Lithuania,29/01/2024,11,1810
Lithuania,29/01/2024,12,1821
Lithuania,29/01/2024,13,1798
Lithuania,29/01/2024,14,1785
Lithuania,29/01/2024,15,1769
Lithuania,29/01/2024,16,1801
Lithuania,29/01/2024,17,1807
Lithuania,29/01/2024,18,1762
Lithuania,29/01/2024,19,1696
Lithuania,29/01/2024,20,1606
Lithuania,29/01/2024,21,1476
Lithuania,29/01/2024,22,1358
Lithuania,29/01/2024,23,1290
Lithuania,30/01/2024,0,1233
Lithuania,30/01/2024,1,1215
Lithuania,30/01/2024,2,1209
Lithuania,30/01/2024,3,1222
Lithuania,30/01/2024,4,1294
Lithuania,30/01/2024,5,1508
Lithuania,30/01/2024,6,1708
Lithuania,30/01/2024,7,1838
Lithuania,30/01/2024,8,1889
Lithuania,30/01/2024,9,1871
Lithuania,30/01/2024,10,1841
Lithuania,30/01/2024,11,1801
Lithuania,30/01/2024,12,1795
Lithuania,30/01/2024,13,1769
Lithuania,30/01/2024,14,1745
Lithuania,30/01/2024,15,1740
Lithuania,30/01/2024,16,1785
Lithuania,30/01/2024,17,1804
Lithuania,30/01/2024,18,1760
Lithuania,30/01/2024,19,1716
Lithuania,30/01/2024,20,1622
Lithuania,30/01/2024,21,1489
Lithuania,30/01/2024,22,1368
Lithuania,30/01/2024,23,1294
Lithuania,31/01/2024,0,1263
Lithuania,31/01/2024,1,1244
Lithuania,31/01/2024,2,1237
Lithuania,31/01/2024,3,1246
Lithuania,31/01/2024,4,1308
Lithuania,31/01/2024,5,1496
Lithuania,31/01/2024,6,1668
Lithuania,31/01/2024,7,1792
Lithuania,31/01/2024,8,1838
Lithuania,31/01/2024,9,1884
Lithuania,31/01/2024,10,1866
Lithuania,31/01/2024,11,1846
Lithuania,31/01/2024,12,1850
Lithuania,31/01/2024,13,1825
Lithuania,31/01/2024,14,1794
Lithuania,31/01/2024,15,1766
Lithuania,31/01/2024,16,1785
Lithuania,31/01/2024,17,1778
Lithuania,31/01/2024,18,1727
Lithuania,31/01/2024,19,1670
Lithuania,31/01/2024,20,1584
Lithuania,31/01/2024,21,1443
Lithuania,31/01/2024,22,1344
Lithuania,31/01/2024,23,1283
Lithuania,01/02/2024,0,1251
Lithuania,01/02/2024,1,1235
Lithuania,01/02/2024,2,1230
Lithuania,01/02/2024,3,1241
Lithuania,01/02/2024,4,1299
Lithuania,01/02/2024,5,1466
Lithuania,01/02/2024,6,1618
Lithuania,01/02/2024,7,1778
Lithuania,01/02/2024,8,1826
Lithuania,01/02/2024,9,1828
Lithuania,01/02/2024,10,1825
Lithuania,01/02/2024,11,1813
Lithuania,01/02/2024,12,1815
Lithuania,01/02/2024,13,1775
Lithuania,01/02/2024,14,1741
Lithuania,01/02/2024,15,1714
Lithuania,01/02/2024,16,1740
Lithuania,01/02/2024,17,1748
Lithuania,01/02/2024,18,1712
Lithuania,01/02/2024,19,1618
Lithuania,01/02/2024,20,1544
Lithuania,01/02/2024,21,1440
Lithuania,01/02/2024,22,1346
Lithuania,01/02/2024,23,1290
Lithuania,02/02/2024,0,1251
Lithuania,02/02/2024,1,1238
Lithuania,02/02/2024,2,1233
Lithuania,02/02/2024,3,1244
Lithuania,02/02/2024,4,1302
Lithuania,02/02/2024,5,1477
Lithuania,02/02/2024,6,1633
Lithuania,02/02/2024,7,1742
Lithuania,02/02/2024,8,1789
Lithuania,02/02/2024,9,1759
Lithuania,02/02/2024,10,1726
Lithuania,02/02/2024,11,1686
Lithuania,02/02/2024,12,1680
Lithuania,02/02/2024,13,1654
Lithuania,02/02/2024,14,1637
Lithuania,02/02/2024,15,1630
Lithuania,02/02/2024,16,1677
Lithuania,02/02/2024,17,1687
Lithuania,02/02/2024,18,1644
Lithuania,02/02/2024,19,1587
Lithuania,02/02/2024,20,1519
Lithuania,02/02/2024,21,1434
Lithuania,02/02/2024,22,1350
Lithuania,02/02/2024,23,1292
Lithuania,03/02/2024,0,1239
Lithuania,03/02/2024,1,1213
Lithuania,03/02/2024,2,1198
Lithuania,03/02/2024,3,1188
Lithuania,03/02/2024,4,1204
Lithuania,03/02/2024,5,1264
Lithuania,03/02/2024,6,1336
Lithuania,03/02/2024,7,1415
Lithuania,03/02/2024,8,1512
Lithuania,03/02/2024,9,1528
Lithuania,03/02/2024,10,1510
Lithuania,03/02/2024,11,1524
Lithuania,03/02/2024,12,1491
Lithuania,03/02/2024,13,1472
Lithuania,03/02/2024,14,1452
Lithuania,03/02/2024,15,1467
Lithuania,03/02/2024,16,1529
Lithuania,03/02/2024,17,1550
Lithuania,03/02/2024,18,1519
Lithuania,03/02/2024,19,1471
Lithuania,03/02/2024,20,1413
Lithuania,03/02/2024,21,1335
Lithuania,03/02/2024,22,1261
Lithuania,03/02/2024,23,1206
Lithuania,04/02/2024,0,1153
Lithuania,04/02/2024,1,1137
Lithuania,04/02/2024,2,1126
Lithuania,04/02/2024,3,1125
Lithuania,04/02/2024,4,1145
Lithuania,04/02/2024,5,1197
Lithuania,04/02/2024,6,1254
Lithuania,04/02/2024,7,1316
Lithuania,04/02/2024,8,1411
Lithuania,04/02/2024,9,1466
Lithuania,04/02/2024,10,1493
Lithuania,04/02/2024,11,1503
Lithuania,04/02/2024,12,1524
Lithuania,04/02/2024,13,1512
Lithuania,04/02/2024,14,1509
Lithuania,04/02/2024,15,1513
Lithuania,04/02/2024,16,1571
Lithuania,04/02/2024,17,1584
Lithuania,04/02/2024,18,1556
Lithuania,04/02/2024,19,1513
Lithuania,04/02/2024,20,1438
Lithuania,04/02/2024,21,1340
Lithuania,04/02/2024,22,1250
Lithuania,04/02/2024,23,1184
Lithuania,05/02/2024,0,1152
